countyFIPS,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,Biden_or_Trump
17069,Illinois,Hardin County,0,0,0,0,,,,0
17071,Illinois,Henderson County,2391,1186,3652,1205,0.654709748083242,0.3247535596933187,0.3299561883899233,0
17073,Illinois,Henry County,15266,9762,25624,5504,0.5957695910084296,0.3809709647205745,0.2147986262878552,0
17075,Illinois,Iroquois County,10858,2895,14011,7963,0.7749625294411534,0.20662336735422168,0.5683391620869317,0
17077,Illinois,Jackson County,10835,11104,22575,-269,0.4799557032115172,0.4918715393133998,-0.011915836101882626,1
17079,Illinois,Jasper County,4492,1006,5582,3486,0.8047294876388391,0.1802221426012182,0.624507345037621,0
17081,Illinois,Jefferson County,12461,4597,17409,7864,0.7157791946694239,0.2640588201504969,0.45172037451892705,0
17083,Illinois,Jersey County,8699,2956,11942,5743,0.7284374476637079,0.2475297270139005,0.4809077206498074,0
17085,Illinois,Jo Daviess County,7161,5097,12477,2064,0.5739360423178649,0.408511661457081,0.16542438086078387,0
17087,Illinois,Johnson County,5052,1280,6442,3772,0.7842285004656939,0.19869605712511645,0.5855324433405775,0
17089,Illinois,Kane County,96739,130069,231734,-33330,0.4174570844157525,0.5612857845633356,-0.14382870014758306,1
17091,Illinois,Kankakee County,28410,20112,49729,8298,0.5712964266323474,0.4044320215568381,0.16686440507550931,0
17093,Illinois,Kendall County,28515,31394,61327,-2879,0.4649664911050598,0.5119115560845957,-0.04694506497953593,1
17095,Illinois,Knox County,11818,10421,22716,1397,0.5202500440218348,0.458751540764219,0.0614985032576158,0
17097,Illinois,Lake County,105416,144674,254827,-39258,0.4136767297028965,0.5677341882924494,-0.1540574585895529,1
17099,Illinois,LaSalle County,29482,21491,52053,7991,0.5663842621943019,0.4128676541217605,0.15351660807254142,0
17101,Illinois,Lawrence County,4849,1414,6379,3435,0.7601504938078069,0.22166483774886345,0.5384856560589434,0
17103,Illinois,Lee County,9584,6368,16351,3216,0.5861415203963061,0.3894563023668277,0.1966852180294784,0
17105,Illinois,Livingston County,12134,4568,17049,7566,0.7117132969675641,0.26793360314387943,0.4437796938236847,0
17107,Illinois,Logan County,9042,3769,13117,5273,0.6893344514751849,0.28733704353129524,0.4019974079438897,0
17109,Illinois,McDonough County,7009,4973,12290,2036,0.5703010577705452,0.4046379170056957,0.1656631407648495,0
17111,Illinois,McHenry County,79396,73610,156805,5786,0.5063358949013106,0.4694365613341411,0.036899333567169464,0
17113,Illinois,McLean County,40365,43719,87013,-3354,0.4638961994184777,0.5024421638146024,-0.038545964396124684,1
17115,Illinois,Macon County,28373,19633,48934,8740,0.5798218007929047,0.4012138799198921,0.17860792087301258,0
17117,Illinois,Macoupin County,16058,7313,23919,8745,0.6713491366695932,0.30574020653037337,0.3656089301392198,0
17119,Illinois,Madison County,75727,56845,136141,18882,0.5562394870024461,0.4175450452104803,0.13869444179196566,0
17121,Illinois,Marion County,12540,4396,17214,8144,0.7284768211920529,0.255373533170675,0.4731032880213779,0
17123,Illinois,Marshall County,4196,2004,6343,2192,0.6615166325082769,0.3159388302065269,0.34557780230175006,0
17125,Illinois,Mason County,4645,1984,6756,2661,0.6875370041444642,0.2936648904677324,0.3938721136767318,0
17127,Illinois,Massac County,4989,1719,6803,3270,0.7333529325297663,0.2526826400117595,0.4806702925180068,0
17129,Illinois,Menard County,4722,2003,6889,2719,0.6854405574103644,0.2907533749455654,0.39468718246479895,0
17131,Illinois,Mercer County,5328,3212,8750,2116,0.6089142857142857,0.3670857142857143,0.24182857142857145,0
17133,Illinois,Monroe County,14046,6489,21024,7557,0.668093607305936,0.3086472602739726,0.35944634703196343,0
17135,Illinois,Montgomery County,9504,3889,13701,5615,0.6936719947449091,0.28384789431428364,0.4098241004306255,0
17137,Illinois,Morgan County,9903,5020,15229,4883,0.6502725064022589,0.3296342504432333,0.3206382559590256,0
17139,Illinois,Moultrie County,4938,1645,6698,3293,0.7372349955210511,0.2455957002090176,0.4916392953120335,0
17141,Illinois,Ogle County,16092,9300,26040,6792,0.6179723502304147,0.35714285714285715,0.2608294930875576,0
17143,Illinois,Peoria County,37612,42600,82264,-4988,0.4572109306622581,0.5178449868715356,-0.060634056209277476,1
17145,Illinois,Perry County,7305,2609,10060,4696,0.7261431411530815,0.2593439363817097,0.4667992047713718,0
17147,Illinois,Piatt County,6219,3302,9791,2917,0.6351751608620161,0.3372484935144521,0.29792666734756396,0
17149,Illinois,Pike County,6235,1458,7836,4777,0.7956865747830526,0.1860643185298622,0.6096222562531904,0
17151,Illinois,Pope County,1720,432,2172,1288,0.7918968692449355,0.19889502762430936,0.5930018416206262,0
17153,Illinois,Pulaski County,1699,891,2631,808,0.6457620676548841,0.33865450399087804,0.3071075636640061,0
17155,Illinois,Putnam County,1978,1309,3345,669,0.5913303437967115,0.3913303437967115,0.2,0
17157,Illinois,Randolph County,11065,3590,14896,7475,0.7428168635875403,0.2410042964554243,0.5018125671321161,0
17159,Illinois,Richland County,7988,1355,9343,6633,0.8549716365193193,0.1450283634806807,0.7099432730386386,0
17161,Illinois,Rock Island County,28585,36647,66750,-8062,0.4282397003745319,0.5490187265917603,-0.12077902621722847,1
17163,Illinois,St. Clair County,56000,66698,125220,-10698,0.44721290528669533,0.5326465420859288,-0.08543363679923333,1
17165,Illinois,Saline County,8096,2786,11079,5310,0.7307518729127177,0.25146673887534976,0.479285134037368,0
17167,Illinois,Sangamon County,53303,48756,104395,4547,0.5105895876239284,0.4670338617749892,0.04355572584893913,0
17169,Illinois,Schuyler County,2767,1064,3908,1703,0.7080348004094166,0.27226202661207777,0.4357727737973388,0
17171,Illinois,Scott County,2104,569,2730,1535,0.7706959706959707,0.20842490842490846,0.5622710622710623,0
17173,Illinois,Shelby County,9396,2488,12049,6908,0.7798157523445929,0.20649016515893434,0.5733255871856585,0
17175,Illinois,Stark County,2000,814,2881,1186,0.6942034015966678,0.2825407844498438,0.411662617146824,0
17177,Illinois,Stephenson County,12253,8756,21446,3497,0.5713419751935093,0.40828126457148173,0.16306071062202745,0
17179,Illinois,Tazewell County,42194,24486,68358,17708,0.6172503584072091,0.3582024049855174,0.2590479534216917,0
17181,Illinois,Union County,6157,2575,8896,3582,0.6921088129496403,0.2894559352517986,0.40265287769784175,0
17183,Illinois,Vermilion County,20710,10313,31617,10397,0.6550273586994338,0.326185280070848,0.3288420786285859,0
17185,Illinois,Wabash County,4228,1248,5592,2980,0.7560801144492132,0.22317596566523606,0.5329041487839772,0
17187,Illinois,Warren County,4671,3087,7916,1584,0.5900707427993936,0.3899696816574028,0.2001010611419909,0
17189,Illinois,Washington County,6110,1639,7914,4471,0.7720495324740966,0.20710133939853426,0.5649481930755623,0
17191,Illinois,Wayne County,7172,1185,8446,5987,0.8491593653800615,0.14030310206014682,0.7088562633199147,0
17193,Illinois,White County,5788,1517,7428,4271,0.7792137856758212,0.20422724824986535,0.5749865374259558,0
17195,Illinois,Whiteside County,14472,12195,27254,2277,0.5310046231745799,0.447457253981067,0.08354736919351285,0
17197,Illinois,Will County,149695,174226,330593,-24531,0.4528075307099666,0.5270105537624814,-0.07420302305251475,1
17199,Illinois,Williamson County,22681,10107,33503,12574,0.6769841506730739,0.3016744769125153,0.3753096737605587,0
17201,Illinois,Winnebago County,60390,58721,121684,1669,0.4962854607014891,0.4825696065218106,0.013715854179678522,0
17203,Illinois,Woodford County,14590,5976,21079,8614,0.6921580720148015,0.28350491010009965,0.40865316191470186,0
18001,Indiana,Adams County,10685,3236,14238,7449,0.750456524792808,0.22727911223486444,0.5231774125579436,0
18003,Indiana,Allen County,91885,72825,168964,19060,0.5438140669018252,0.43100897232546576,0.11280509457635945,0
18005,Indiana,Bartholomew County,22409,12934,36299,9475,0.6173448304361002,0.3563183558775724,0.26102647455852784,0
18007,Indiana,Benton County,3007,1009,4115,1998,0.7307411907654922,0.2452004860267315,0.4855407047387607,0
18009,Indiana,Blackford County,3838,1376,5354,2462,0.7168472170339932,0.2570041090773253,0.4598431079566679,0
18011,Indiana,Boone County,22351,15244,38622,7107,0.5787116151416292,0.3946973227694061,0.1840142923722231,0
18013,Indiana,Brown County,5725,2996,8886,2729,0.6442718883637182,0.3371595768624803,0.30711231150123786,0
18015,Indiana,Carroll County,7086,2224,9514,4862,0.7447971410552869,0.2337607735968047,0.5110363674584822,0
18017,Indiana,Cass County,10551,4301,15185,6250,0.6948304247612775,0.283240039512677,0.4115903852486005,0
18019,Indiana,Clark County,33656,23088,58040,10568,0.5798759476223294,0.3977946243969676,0.1820813232253618,0
18021,Indiana,Clay County,9498,2549,12277,6949,0.7736417691618473,0.2076240123808748,0.5660177567809725,0
18023,Indiana,Clinton County,9334,3361,12961,5973,0.7201604814443331,0.2593164107707739,0.4608440706735591,0
18025,Indiana,Crawford County,3499,1369,4979,2130,0.7027515565374574,0.27495481020285195,0.4277967463346054,0
18027,Indiana,Daviess County,9576,2169,11971,7407,0.7999331718319271,0.1811878706874948,0.6187453011444324,0
18029,Indiana,Dearborn County,19441,5433,25302,14008,0.7683582325507865,0.2147261086080152,0.5536321239427713,0
18031,Indiana,Decatur County,9570,2436,12296,7134,0.7783018867924528,0.19811320754716985,0.5801886792452831,0
18033,Indiana,DeKalb County,14237,4966,19656,9271,0.7243080993080994,0.2526455026455027,0.4716625966625967,0
18035,Indiana,Delaware County,26724,20328,48089,6396,0.5557196032356672,0.4227162136871218,0.13300338954854535,0
18037,Indiana,Dubois County,15032,6292,21805,8740,0.6893831689979363,0.2885576702591149,0.4008254987388214,0
18039,Indiana,Elkhart County,46311,25413,73225,20898,0.6324479344486172,0.3470536019119153,0.28539433253670193,0
18041,Indiana,Fayette County,7755,2237,10146,5518,0.7643406268480191,0.2204809777252119,0.543859649122807,0
18043,Indiana,Floyd County,23385,17507,41742,5878,0.5602271093862297,0.4194097072492933,0.1408174021369364,0
18045,Indiana,Fountain County,6151,1627,7978,4524,0.7709952369014791,0.20393582351466533,0.5670594133868138,0
18047,Indiana,Franklin County,9691,2137,12018,7554,0.8063737726743219,0.1778166084207023,0.6285571642536196,0
18049,Indiana,Fulton County,6667,2274,9110,4393,0.7318331503841932,0.249615806805708,0.4822173435784851,0
18051,Indiana,Gibson County,11817,4027,16165,7790,0.7310238168883391,0.2491184658212187,0.4819053510671203,0
18053,Indiana,Grant County,18543,8015,27230,10528,0.6809768637532133,0.2943444730077121,0.3866323907455012,0
18055,Indiana,Greene County,11103,3389,14807,7714,0.7498480448436551,0.2288782332680489,0.5209698115756062,0
18057,Indiana,Hamilton County,101563,88367,194447,13196,0.5223171352605079,0.4544528843335202,0.06786425092698782,0
18059,Indiana,Hancock County,28816,12821,42645,15995,0.6757181381170125,0.3006448587173174,0.3750732793996952,0
18061,Indiana,Harrison County,14542,5334,20198,9208,0.719972274482622,0.264085553025052,0.45588672145757,0
18063,Indiana,Hendricks County,53688,32453,88430,21235,0.6071242790908062,0.3669908402125976,0.2401334388782087,0
18065,Indiana,Henry County,15043,5543,21020,9500,0.7156517602283541,0.2637012369172217,0.4519505233111323,0
18067,Indiana,Howard County,26400,13270,40619,13130,0.6499421453014599,0.32669440409660505,0.32324774120485483,0
18069,Indiana,Huntington County,13147,4254,17809,8893,0.7382222471783929,0.23886798809590656,0.4993542590824863,0
18071,Indiana,Jackson County,14555,4302,19238,10253,0.7565755276016218,0.22361991891048968,0.5329556086911322,0
18073,Indiana,Jasper County,11383,3798,15495,7585,0.734624072281381,0.2451113262342691,0.4895127460471119,0
18075,Indiana,Jay County,6361,1926,8466,4435,0.7513583746751713,0.22749822820694546,0.5238601464682259,0
18077,Indiana,Jefferson County,9659,4732,14726,4927,0.6559147086785277,0.3213364117886731,0.33457829688985463,0
18079,Indiana,Jennings County,9488,2521,12272,6967,0.7731421121251629,0.2054269882659713,0.5677151238591917,0
18081,Indiana,Johnson County,51209,24729,77784,26480,0.6583487606705749,0.3179188522061092,0.3404299084644657,0
18083,Indiana,Knox County,11654,4067,16027,7587,0.7271479378548699,0.2537592812129532,0.4733886566419167,0
18085,Indiana,Kosciusko County,26476,8350,35846,18126,0.7386040283434693,0.2329409139095017,0.5056631144339675,0
18087,Indiana,LaGrange County,8110,2355,10633,5755,0.7627198344775699,0.22148029718799964,0.5412395372895702,0
18089,Indiana,Lake County,91733,124801,220233,-33068,0.4165270418148052,0.5666771101515213,-0.15015006833671612,1
18091,Indiana,LaPorte County,25991,22419,49469,3572,0.5253997452950333,0.4531929086902909,0.07220683660474242,0
18093,Indiana,Lawrence County,15601,4961,21071,10640,0.7404014996915191,0.2354420767880025,0.5049594229035167,0
18095,Indiana,Madison County,31153,19459,51711,11694,0.6024443541993,0.3763029142735588,0.22614143992574115,0
18097,Indiana,Marion County,133902,247034,390106,-113132,0.34324516926168785,0.6332483991530508,-0.2900032298913629,1
18099,Indiana,Marshall County,13841,5712,19934,8129,0.6943413263770443,0.2865456004815892,0.40779572589545504,0
18101,Indiana,Martin County,4029,1011,5155,3018,0.7815712900096993,0.19612027158098927,0.58545101842871,0
18103,Indiana,Miami County,10925,3235,14493,7690,0.7538121851928518,0.22321120540950806,0.5306009797833438,0
18105,Indiana,Monroe County,22062,39855,63020,-17793,0.3500793398920978,0.6324182799111393,-0.28233894001904153,1
18107,Indiana,Montgomery County,12659,4212,17197,8447,0.7361167645519567,0.24492644065825436,0.4911903238937024,0
18109,Indiana,Morgan County,27510,7777,36214,19733,0.7596509637156901,0.21475120119290886,0.5448997625227813,0
18111,Indiana,Newton County,4942,1509,6606,3433,0.7481077808053285,0.2284287011807448,0.5196790796245837,0
18113,Indiana,Noble County,14195,4660,19217,9535,0.7386688869230369,0.24249362543581204,0.4961752614872249,0
18115,Indiana,Ohio County,2392,750,3164,1642,0.7560050568900126,0.2370417193426043,0.5189633375474083,0
18117,Indiana,Orange County,6432,2224,8833,4208,0.7281784218272388,0.2517830861541945,0.4763953356730443,0
18119,Indiana,Owen County,7285,2419,9915,4866,0.734745335350479,0.24397377710539586,0.4907715582450832,0
18121,Indiana,Parke County,5398,1503,7020,3895,0.7689458689458689,0.2141025641025641,0.5548433048433048,0
18123,Indiana,Perry County,5343,3202,8734,2141,0.6117471948706206,0.3666132356308679,0.2451339592397527,0
18125,Indiana,Pike County,4692,1415,6220,3277,0.7543408360128617,0.227491961414791,0.5268488745980707,0
18127,Indiana,Porter County,44899,39537,86284,5362,0.5203629873441195,0.4582193685967271,0.062143618747392375,0
18129,Indiana,Posey County,9206,3811,13264,5395,0.6940591073582629,0.2873190591073583,0.4067400482509047,0
18131,Indiana,Pulaski County,4246,1463,5813,2783,0.7304317908136935,0.251677275073112,0.4787545157405815,0
18133,Indiana,Putnam County,12278,3946,16595,8332,0.7398614040373607,0.2377824645977704,0.5020789394395903,0
18135,Indiana,Randolph County,8312,2512,11078,5800,0.7503159415056869,0.2267557320816032,0.5235602094240838,0
18137,Indiana,Ripley County,11261,2774,14280,8487,0.7885854341736694,0.1942577030812325,0.594327731092437,0
18139,Indiana,Rush County,6035,1754,7938,4281,0.7602670697908793,0.22096245905769715,0.5393046107331821,0
18141,Indiana,St. Joseph County,53152,59870,115547,-6718,0.4600032887050291,0.5181441318251447,-0.05814084312011564,1
18143,Indiana,Scott County,7328,2698,10176,4630,0.720125786163522,0.26513364779874216,0.4549921383647798,0
18145,Indiana,Shelby County,14568,5023,20017,9545,0.7277813858220512,0.2509367038017685,0.4768446820202827,0
18147,Indiana,Spencer County,7354,3208,10781,4146,0.6821259623411557,0.29756052314256565,0.3845654391985901,0
18149,Indiana,Starke County,7466,2650,10309,4816,0.7242215539819575,0.2570569405373945,0.467164613444563,0
18151,Indiana,Steuben County,11322,4509,16175,6813,0.6999690880989181,0.2787635239567233,0.4212055641421948,0
18153,Indiana,Sullivan County,6687,2153,9004,4534,0.7426699244780097,0.23911594846734785,0.5035539760106619,0
18155,Indiana,Switzerland County,3133,964,4152,2169,0.7545761078998073,0.2321772639691715,0.5223988439306358,0
18157,Indiana,Tippecanoe County,34571,34993,71755,-422,0.4817922096021183,0.4876733328687896,-0.005881123266671284,1
18159,Indiana,Tipton County,6110,1834,8124,4276,0.7520925652387986,0.2257508616445101,0.5263417035942886,0
18161,Indiana,Union County,2687,736,3491,1951,0.7696934975651676,0.2108278430249212,0.5588656545402464,0
18163,Indiana,Vanderburgh County,41838,34404,77563,7434,0.5394066758634916,0.4435620076582907,0.09584466820520088,0
18165,Indiana,Vermillion County,5184,2145,7490,3039,0.6921228304405874,0.2863818424566088,0.4057409879839786,0
18167,Indiana,Vigo County,24512,18080,43593,6432,0.5622921111187577,0.4147454866607024,0.14754662445805522,0
18169,Indiana,Wabash County,10762,3494,14598,7268,0.73722427729826,0.2393478558706672,0.4978764214275928,0
18171,Indiana,Warren County,3401,974,4473,2427,0.7603398166778449,0.21775095014531634,0.5425888665325286,0
18173,Indiana,Warrick County,21324,11919,33884,9405,0.6293235745484594,0.35175894227363946,0.27756463227482003,0
18175,Indiana,Washington County,9112,2783,12126,6329,0.7514431799439222,0.22950684479630545,0.5219363351476167,0
18177,Indiana,Wayne County,17567,9524,27662,8043,0.6350589256019088,0.3442990383920179,0.2907598872098909,0
18179,Indiana,Wells County,10855,2928,14080,7927,0.7709517045454546,0.20795454545454545,0.5629971590909091,0
18181,Indiana,White County,7353,2868,10402,4485,0.7068832916746779,0.2757162084214574,0.4311670832532205,0
18183,Indiana,Whitley County,12856,4233,17581,8623,0.7312439565439963,0.2407712871850293,0.4904726693589671,0
19001,Iowa,Adair County,2917,1197,4183,1720,0.6973464021037533,0.28615825962228064,0.4111881424814727,0
19003,Iowa,Adams County,1528,590,2158,938,0.7080630213160334,0.27340129749768305,0.4346617238183503,0
19005,Iowa,Allamakee County,4733,2575,7459,2158,0.6345354605174957,0.34522053894623944,0.2893149215712562,0
19007,Iowa,Appanoose County,4508,1889,6500,2619,0.6935384615384615,0.2906153846153846,0.40292307692307694,0
19009,Iowa,Audubon County,2292,1071,3413,1221,0.6715499560503956,0.3138001757984178,0.3577497802519778,0
19011,Iowa,Benton County,9179,5156,14627,4023,0.6275381144458877,0.3524988035824161,0.2750393108634716,0
19013,Iowa,Black Hawk County,29623,35621,66549,-5998,0.4451306556071466,0.5352597334295031,-0.09012907782235646,1
19015,Iowa,Boone County,8676,6293,15277,2383,0.5679125482751849,0.4119264253452903,0.1559861229298946,0
19017,Iowa,Bremer County,8287,5954,14534,2333,0.5701802669602312,0.409660107334526,0.1605201596257052,0
19019,Iowa,Buchanan County,6418,4167,10759,2251,0.5965238405056232,0.3873036527558323,0.2092201877497909,0
19021,Iowa,Buena Vista County,5004,2919,8072,2085,0.6199207135777998,0.36162041625371655,0.2583002973240832,0
19023,Iowa,Butler County,5540,2423,8081,3117,0.685558717980448,0.2998391288206905,0.3857195891597575,0
19025,Iowa,Calhoun County,3687,1469,5246,2218,0.7028211971025543,0.2800228745711018,0.4227983225314525,0
19027,Iowa,Carroll County,7720,3444,11277,4276,0.6845792320652656,0.3054003724394786,0.37917885962578707,0
19029,Iowa,Cass County,4969,2201,7266,2768,0.6838700798238371,0.3029176988714561,0.38095238095238104,0
19031,Iowa,Cedar County,6161,4336,10702,1825,0.575686787516352,0.4051579144085218,0.17052887310783027,0
19033,Iowa,Cerro Gordo County,12435,10941,23794,1494,0.5226107422039169,0.4598218038160881,0.06278893838782879,0
19035,Iowa,Cherokee County,4495,1936,6503,2559,0.6912194371828387,0.297708749807781,0.3935106873750577,0
19037,Iowa,Chickasaw County,4299,2230,6605,2069,0.6508705526116578,0.3376230128690386,0.3132475397426192,0
19039,Iowa,Clarke County,3140,1466,4666,1674,0.6729532790398628,0.3141877411058723,0.3587655379339905,0
19041,Iowa,Clay County,6126,2653,8928,3473,0.6861559139784946,0.29715501792114696,0.3890008960573477,0
19043,Iowa,Clayton County,6105,3339,9589,2766,0.6366670142872041,0.3482114923349672,0.2884555219522369,0
19045,Iowa,Clinton County,13349,10806,24620,2543,0.5422014622258327,0.4389114541023558,0.10329000812347684,0
19047,Iowa,Crawford County,4842,2211,7125,2631,0.6795789473684211,0.3103157894736842,0.3692631578947369,0
19049,Iowa,Dallas County,27882,26771,55803,1111,0.4996505564216978,0.4797412325502213,0.019909323871476425,0
19051,Iowa,Davis County,3032,1013,4099,2019,0.7396926079531593,0.2471334471822396,0.4925591607709197,0
19053,Iowa,Decatur County,2613,1117,3798,1496,0.6879936808846762,0.29410215903106895,0.3938915218536072,0
19055,Iowa,Delaware County,6666,3157,9981,3509,0.6678689510069131,0.31630097184650835,0.3515679791604048,0
19057,Iowa,Des Moines County,10589,8887,19897,1702,0.5321907825300296,0.4466502487812233,0.08554053374880632,0
19059,Iowa,Dickinson County,7432,3660,11223,3772,0.6622115298939677,0.3261160117615611,0.3360955181324066,0
19061,Iowa,Dubuque County,27214,25655,53924,1559,0.5046732438246421,0.4757621838142571,0.028911060010384963,0
19063,Iowa,Emmet County,3265,1520,4850,1745,0.6731958762886598,0.3134020618556701,0.3597938144329897,0
19065,Iowa,Fayette County,6145,3834,10184,2311,0.6033974862529458,0.3764728986645719,0.22692458758837386,0
19067,Iowa,Floyd County,4730,3168,8026,1562,0.5893346623473711,0.3947171692000997,0.1946174931472714,0
19069,Iowa,Franklin County,3420,1625,5116,1795,0.6684910086004691,0.3176309616888194,0.3508600469116497,0
19071,Iowa,Fremont County,2711,1078,3855,1633,0.7032425421530479,0.27963683527885863,0.4236057068741894,0
19073,Iowa,Greene County,3221,1768,5054,1453,0.6373169766521567,0.3498219232291254,0.2874950534230313,0
19075,Iowa,Grundy County,4911,2194,7245,2717,0.6778467908902691,0.3028295376121463,0.3750172532781228,0
19077,Iowa,Guthrie County,4272,1985,6369,2287,0.6707489401789921,0.31166588161406816,0.35908305856492384,0
19079,Iowa,Hamilton County,4956,2842,8516,2114,0.5819633630812588,0.3337247534053546,0.24823860967590425,0
19081,Iowa,Hancock County,4386,1682,6164,2704,0.7115509409474368,0.272874756651525,0.43867618429591176,0
19083,Iowa,Hardin County,5842,2971,8962,2871,0.6518634233430038,0.3315108234769025,0.3203525998661014,0
19085,Iowa,Harrison County,5563,2439,8137,3124,0.6836671992134693,0.299741919626398,0.38392527958707134,0
19087,Iowa,Henry County,6483,3264,9929,3219,0.652935844495921,0.3287340114815188,0.32420183301440225,0
19089,Iowa,Howard County,3126,1772,4951,1354,0.6313875984649566,0.3579074934356696,0.27348010502928705,0
19091,Iowa,Humboldt County,3818,1442,5320,2376,0.7176691729323308,0.2710526315789474,0.4466165413533834,0
19093,Iowa,Ida County,2876,917,3845,1959,0.7479843953185956,0.2384915474642393,0.5094928478543563,0
19095,Iowa,Iowa County,6009,3546,9741,2463,0.6168771173390822,0.3640283338466277,0.2528487834924546,0
19097,Iowa,Jackson County,6940,4029,11118,2911,0.6242129879474726,0.3623853211009174,0.2618276668465552,0
19099,Iowa,Jasper County,12480,7813,20653,4667,0.6042705660194645,0.3782985522684356,0.2259720137510289,0
19101,Iowa,Jefferson County,4442,4314,8952,128,0.4962019660411081,0.4819034852546917,0.014298480786416434,0
19103,Iowa,Johnson County,22918,59147,83533,-36229,0.2743586367064513,0.7080674703410628,-0.4337088336346113,1
19105,Iowa,Jones County,6569,4211,10959,2358,0.5994160051099553,0.3842503878091067,0.2151656173008486,0
19107,Iowa,Keokuk County,3785,1409,5273,2376,0.7178076996017447,0.2672103167077565,0.4505973828939882,0
19109,Iowa,Kossuth County,6244,2681,9030,3563,0.6914728682170542,0.2968992248062016,0.3945736434108527,0
19111,Iowa,Lee County,9763,6539,16721,3224,0.5838765624065546,0.39106512768375096,0.19281143472280365,0
19113,Iowa,Linn County,53098,70451,126716,-17353,0.4190315350863348,0.5559755674105874,-0.13694403232425262,1
19115,Iowa,Louisa County,3500,1726,5326,1774,0.6571535861809988,0.3240705970709726,0.33308298911002626,0
19117,Iowa,Lucas County,2981,1220,4299,1761,0.6934170737380786,0.2837869271923703,0.4096301465457083,0
19119,Iowa,Lyon County,5703,1065,6846,4638,0.8330411919368974,0.15556529360210342,0.6774758983347939,0
19121,Iowa,Madison County,6486,3126,9795,3360,0.6621745788667688,0.31914241960183765,0.34303215926493114,0
19123,Iowa,Mahaska County,8256,2879,11346,5377,0.7276573241671074,0.25374581350255604,0.4739115106645514,0
19125,Iowa,Marion County,12657,6170,19217,6487,0.6586355830774835,0.3210698860384035,0.33756569703908,0
19127,Iowa,Marshall County,9564,8171,18122,1393,0.5277563182871647,0.4508884229113784,0.07686789537578631,0
19129,Iowa,Mills County,5572,2500,8247,3072,0.6756396265308597,0.30314053595246754,0.3724990905783922,0
19131,Iowa,Mitchell County,3665,2048,5797,1617,0.6322235639123684,0.3532861825081939,0.27893738140417457,0
19133,Iowa,Monona County,3234,1402,4709,1832,0.6867700148651519,0.29772775536207263,0.3890422595030793,0
19135,Iowa,Monroe County,2975,1078,4085,1897,0.7282741738066095,0.2638922888616891,0.4643818849449205,0
19137,Iowa,Montgomery County,3653,1583,5313,2070,0.6875588179936006,0.297948428383211,0.3896103896103896,0
19139,Iowa,Muscatine County,10823,9372,20671,1451,0.5235837646944995,0.453388805573025,0.0701949591214745,0
19141,Iowa,O'Brien County,5857,1567,7535,4290,0.7773059057730591,0.2079628400796284,0.5693430656934306,0
19143,Iowa,Osceola County,2688,600,3325,2088,0.8084210526315789,0.18045112781954886,0.6279699248120301,0
19145,Iowa,Page County,5314,2081,7509,3233,0.7076841123984552,0.2771341057397789,0.43055000665867627,0
19147,Iowa,Palo Alto County,3369,1518,4948,1851,0.6808811641067097,0.30679062247372674,0.37409054163298294,0
19149,Iowa,Plymouth County,10472,3483,14157,6989,0.7397047397047397,0.2460267005721551,0.4936780391325846,0
19151,Iowa,Pocahontas County,2825,932,3821,1893,0.7393352525516881,0.24391520544360115,0.495420047108087,0
19153,Iowa,Polk County,106752,146173,258613,-39421,0.4127866735237594,0.565219072513756,-0.1524323989899966,1
19155,Iowa,Pottawattamie County,26241,18570,45733,7671,0.5737869809546717,0.4060525222487044,0.16773445870596732,0
19157,Iowa,Poweshiek County,5645,4301,10120,1344,0.557806324110672,0.425,0.132806324110672,0
19159,Iowa,Ringgold County,1964,708,2709,1256,0.7249907715023994,0.26135105204872644,0.463639719453673,0
19161,Iowa,Sac County,4052,1383,5512,2669,0.7351233671988389,0.2509071117561684,0.4842162554426705,0
19163,Iowa,Scott County,43661,46890,92639,-3229,0.4713025831453276,0.5061583134532972,-0.034855730307969617,1
19165,Iowa,Shelby County,4697,1959,6781,2738,0.6926706975372364,0.2888954431499779,0.4037752543872585,0
19167,Iowa,Sioux County,15669,3017,18943,12652,0.8271657076492636,0.15926727551074274,0.6678984321385208,0
19169,Iowa,Story County,20200,28975,50668,-8775,0.3986737191126549,0.5718599510539196,-0.1731862319412647,1
19171,Iowa,Tama County,5299,3573,9017,1726,0.5876677387157592,0.396251524897416,0.1914162138183432,0
19173,Iowa,Taylor County,2459,745,3237,1714,0.7596540006178559,0.23015137472968802,0.5295026258881681,0
19175,Iowa,Union County,4000,2049,6163,1951,0.6490345610903779,0.33246795391854617,0.3165666071718319,0
19177,Iowa,Van Buren County,2867,874,3795,1993,0.755467720685112,0.2303030303030303,0.5251646903820817,0
19179,Iowa,Wapello County,9504,5818,15607,3686,0.6089575190619594,0.37278144422374576,0.2361760748382136,0
19181,Iowa,Warren County,17738,12537,30955,5201,0.5730253593926667,0.4050072686157325,0.16801809077693425,0
19183,Iowa,Washington County,6966,4558,11757,2408,0.5924980862464915,0.3876839329760993,0.20481415327039212,0
19185,Iowa,Wayne County,2338,727,3103,1611,0.7534643893006767,0.2342893973573961,0.5191749919432807,0
19187,Iowa,Webster County,10927,6604,17802,4323,0.613807437366588,0.3709695539826986,0.24283788338388945,0
